file,model,gen,batch,problem_key,diagnostic_name,category,level,message
human/soln1/00002/0096_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,human,soln1,00002,p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,modernize-use-emplace,modernize,Warning,use emplace_back instead of push_back
human/soln1/00002/0043_1184_D1._Parallel_Universes__Easy_,human,soln1,00002,1184_D1._Parallel_Universes__Easy_,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-macro-parentheses,bugprone,Warning,macro argument should be enclosed in parentheses
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-macro-parentheses,bugprone,Warning,macro argument should be enclosed in parentheses
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-macro-parentheses,bugprone,Warning,macro argument should be enclosed in parentheses
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-macro-parentheses,bugprone,Warning,macro argument should be enclosed in parentheses
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'long long' to 'double'
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-return-braced-init-list,modernize,Warning,avoid repeating the return type from the declaration; use a braced initializer list instead
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0022_p00698_Missing_Numbers,human,soln1,00002,p00698_Missing_Numbers,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'int' to signed type 'char' is implementation-defined
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'int' to signed type 'char' is implementation-defined
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'int' to signed type 'char' is implementation-defined
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Out of bound access to memory around 'F'
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Potential out of bound access to 'F' with tainted index
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Out of bound access to memory around 'F'
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Potential out of bound access to 'F' with tainted index
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-diagnostic-shift-op-parentheses,compiler-warning,Warning,operator '<<' has lower precedence than '-'; '-' will be evaluated first
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Out of bound access to memory around 'F'
human/soln1/00002/0177_878_D._Magic_Breeding,human,soln1,00002,878_D._Magic_Breeding,clang-analyzer-security.ArrayBound,analyzer,Warning,Potential out of bound access to 'F' with tainted index
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0162_505_D._Mr._Kitayuta_s_Technology,human,soln1,00002,505_D._Mr._Kitayuta_s_Technology,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,bugprone-easily-swappable-parameters,bugprone,Warning,2 adjacent parameters of 'QPow' of convertible types are easily swapped by mistake
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0138_1342_E._Placing_Rooks,human,soln1,00002,1342_E._Placing_Rooks,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0243_317_B._Ants,human,soln1,00002,317_B._Ants,clang-analyzer-security.ArrayBound,analyzer,Warning,Potential out of bound access to 'sh' with tainted index
human/soln1/00002/0055_1433_C._Dominant_Piranha,human,soln1,00002,1433_C._Dominant_Piranha,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0055_1433_C._Dominant_Piranha,human,soln1,00002,1433_C._Dominant_Piranha,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,bugprone-implicit-widening-of-multiplication-result,bugprone,Warning,result of multiplication in type 'int' is used as a pointer offset after an implicit widening conversion to type 'ptrdiff_t'
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0163_529_C._Rooks_and_Rectangles,human,soln1,00002,529_C._Rooks_and_Rectangles,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0275_p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,human,soln1,00002,p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0275_p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,human,soln1,00002,p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0275_p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,human,soln1,00002,p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-nullptr,modernize,Warning,use nullptr
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508_C._Complete_the_MST,modernize-use-nullptr,modernize,Warning,use nullptr
human/soln1/00002/0274_p02797_Keyence_Programming_Contest_2020_-_Subarray_Sum,human,soln1,00002,p02797_Keyence_Programming_Contest_2020_-_Subarray_Sum,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0133_1238_D._AB-string,human,soln1,00002,1238_D._AB-string,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-use-nullptr,modernize,Warning,use nullptr
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-loop-convert,modernize,Warning,use range-based for loop instead
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,modernize-use-auto,modernize,Warning,use auto when declaring iterators
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'long long' to signed type 'int' is implementation-defined
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624_D._Array_GCD,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-macro-to-enum,modernize,Warning,replace macro with enum
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-macro-to-enum,modernize,Warning,macro 'BIG_NUM' defines an integral constant; prefer an enum instead
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-macro-to-enum,modernize,Warning,macro 'MOD' defines an integral constant; prefer an enum instead
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-macro-to-enum,modernize,Warning,replace macro with enum
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-macro-to-enum,modernize,Warning,macro 'NUM' defines an integral constant; prefer an enum instead
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,bugprone-easily-swappable-parameters,bugprone,Warning,3 adjacent parameters of 'Edge' of similar type ('int') are easily swapped by mistake
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,clang-analyzer-security.ArrayBound,analyzer,Warning,Potential out of bound access to 'G' with tainted index
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-emplace,modernize,Warning,use emplace_back instead of push_back
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-emplace,modernize,Warning,use emplace_back instead of push_back
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'value_type' (aka 'int') is implementation-defined
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'value_type' (aka 'int') is implementation-defined
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-loop-convert,modernize,Warning,use range-based for loop instead
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,clang-analyzer-security.ArrayBound,analyzer,Warning,Out of bound access to memory around 'dist'
human/soln1/00002/0118_p01935_Protect_from_the_enemy_attack,human,soln1,00002,p01935_Protect_from_the_enemy_attack,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,redefinition of 'nice' as different kind of symbol
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,member reference base type 'int (int) noexcept(true)' is not a structure or union
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,member reference base type 'int (int) noexcept(true)' is not a structure or union
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,member reference base type 'int (int) noexcept(true)' is not a structure or union
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,member reference base type 'int (int) noexcept(true)' is not a structure or union
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0161_480_D._Parcels,human,soln1,00002,480_D._Parcels,clang-diagnostic-error,compiler-warning,Error,subscript of pointer to function type 'int (int) noexcept(true)'
human/soln1/00002/0048_1286_A._Garland,human,soln1,00002,1286_A._Garland,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
human/soln1/00002/0048_1286_A._Garland,human,soln1,00002,1286_A._Garland,modernize-use-bool-literals,modernize,Warning,"converting integer literal to bool, use bool literal instead"
human/soln1/00002/0048_1286_A._Garland,human,soln1,00002,1286_A._Garland,modernize-use-nullptr,modernize,Warning,use nullptr
human/soln1/00002/0048_1286_A._Garland,human,soln1,00002,1286_A._Garland,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0048_1286_A._Garland,human,soln1,00002,1286_A._Garland,clang-analyzer-security.ArrayBound,analyzer,Warning,Out of bound access to memory preceding 'dp'
human/soln1/00002/0270_979_E._Kuro_and_Topological_Parity,human,soln1,00002,979_E._Kuro_and_Topological_Parity,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
human/soln1/00002/0270_979_E._Kuro_and_Topological_Parity,human,soln1,00002,979_E._Kuro_and_Topological_Parity,bugprone-assignment-in-if-condition,bugprone,Warning,an assignment within an 'if' condition is bug-prone
human/soln1/00002/0270_979_E._Kuro_and_Topological_Parity,human,soln1,00002,979_E._Kuro_and_Topological_Parity,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
